code,okres_name,obec_name
CZ0326,Rokycany,Veselá
CZ0326,Rokycany,Volduchy
CZ0326,Rokycany,Zbiroh
CZ0326,Rokycany,Všenice
CZ0326,Rokycany,Terešov
CZ0326,Rokycany,Kamenec
CZ0326,Rokycany,Němčovice
CZ0326,Rokycany,Skomelno
CZ0326,Rokycany,Plískov
CZ0326,Rokycany,Raková
CZ0326,Rokycany,Ostrovec-Lhotka
CZ0326,Rokycany,Lhota pod Radčem
CZ0326,Rokycany,Medový Újezd
CZ0326,Rokycany,Kakejcov
CZ0326,Rokycany,Kornatice
CZ0326,Rokycany,Mešno
CZ0326,Rokycany,Příkosice
CZ0326,Rokycany,Trokavec
CZ0326,Rokycany,Vísky
CZ0326,Rokycany,Štítov
CZ0327,Tachov,Kostelec
CZ0327,Tachov,Horní Kozolupy
CZ0327,Tachov,Zadní Chodov
CZ0327,Tachov,Broumov
CZ0327,Tachov,Únehle
CZ0327,Tachov,Obora
CZ0327,Tachov,Zhoř
CZ0327,Tachov,Prostiboř
CZ0327,Tachov,Kokašice
CZ0327,Tachov,Milíře
CZ0327,Tachov,Kočov
CZ0327,Tachov,Brod nad Tichou
CZ0327,Tachov,Tisová
CZ0327,Tachov,Záchlumí
CZ0327,Tachov,Ošelín
CZ0327,Tachov,Lom u Tachova
CZ0327,Tachov,Sytno
CZ0327,Tachov,Tachov
CZ0327,Tachov,Benešovice
CZ0327,Tachov,Bezdružice
CZ0327,Tachov,Bor
CZ0327,Tachov,Cebiv
CZ0327,Tachov,Částkov
CZ0327,Tachov,Černošín
CZ0327,Tachov,Dlouhý Újezd
CZ0327,Tachov,Erpužice
CZ0327,Tachov,Halže
CZ0327,Tachov,Hošťka
CZ0327,Tachov,Chodová Planá
CZ0327,Tachov,Chodský Újezd
CZ0327,Tachov,Kladruby
CZ0327,Tachov,Konstantinovy Lázně
CZ0327,Tachov,Kšice
CZ0327,Tachov,Lesná
CZ0327,Tachov,Lestkov
CZ0327,Tachov,Planá
CZ0327,Tachov,Přimda
CZ0327,Tachov,Rozvadov
CZ0327,Tachov,Staré Sedliště
CZ0327,Tachov,Staré Sedlo
CZ0327,Tachov,Stráž
CZ0327,Tachov,Stříbro
CZ0327,Tachov,Studánka
CZ0327,Tachov,Sulislav
CZ0327,Tachov,Svojšín
CZ0327,Tachov,Trpísty
CZ0327,Tachov,Třemešné
CZ0327,Tachov,Olbramov
CZ0327,Tachov,Ctiboř
CZ0327,Tachov,Skapce
CZ0327,Tachov,Vranov
CZ0411,Cheb,Krásná
CZ0411,Cheb,Podhradí
CZ0411,Cheb,Pomezí nad Ohří
CZ0411,Cheb,Milíkov
CZ0411,Cheb,Okrouhlá
CZ0411,Cheb,Třebeň
CZ0411,Cheb,Vojtanov
CZ0411,Cheb,Stará Voda
CZ0411,Cheb,Velká Hleďsebe
CZ0411,Cheb,Vlkovice
CZ0411,Cheb,Zádub-Závišín
CZ0411,Cheb,Ovesné Kladruby
CZ0411,Cheb,Valy
CZ0411,Cheb,Prameny
CZ0411,Cheb,Odrava
CZ0411,Cheb,Tuřany
CZ0411,Cheb,Cheb
CZ0411,Cheb,Aš
CZ0411,Cheb,Dolní Žandov
CZ0411,Cheb,Drmoul
CZ0411,Cheb,Františkovy Lázně
CZ0411,Cheb,Hazlov
CZ0411,Cheb,Hranice
CZ0411,Cheb,Křižovatka
CZ0411,Cheb,Lázně Kynžvart
CZ0411,Cheb,Libá
CZ0411,Cheb,Lipová
CZ0411,Cheb,Luby
CZ0411,Cheb,Mariánské Lázně
CZ0411,Cheb,Milhostov
CZ0411,Cheb,Mnichov
CZ0411,Cheb,Nebanice
CZ0411,Cheb,Nový Kostel
CZ0411,Cheb,Plesná
CZ0411,Cheb,Skalná
CZ0411,Cheb,Trstěnice
CZ0411,Cheb,Tři Sekery
CZ0411,Cheb,Teplá
CZ0411,Cheb,Poustka
CZ0411,Cheb,Velký Luh
CZ0412,Karlovy Vary,Bražec
CZ0412,Karlovy Vary,Doupovské Hradiště
CZ0412,Karlovy Vary,Boží Dar
CZ0412,Karlovy Vary,Nové Hamry
CZ0412,Karlovy Vary,Čichalov
CZ0412,Karlovy Vary,Teplička
CZ0412,Karlovy Vary,Březová
CZ0412,Karlovy Vary,Dalovice
CZ0412,Karlovy Vary,Jenišov
CZ0412,Karlovy Vary,Mírová
CZ0412,Karlovy Vary,Otovice
CZ0412,Karlovy Vary,Andělská Hora
CZ0412,Karlovy Vary,Černava
CZ0412,Karlovy Vary,Smolné Pece
CZ0412,Karlovy Vary,Děpoltovice
CZ0412,Karlovy Vary,Hájek
CZ0412,Karlovy Vary,Hory
CZ0412,Karlovy Vary,Karlovy Vary
CZ0412,Karlovy Vary,Abertamy
CZ0412,Karlovy Vary,Bečov nad Teplou
CZ0412,Karlovy Vary,Bochov
CZ0412,Karlovy Vary,Božičany
CZ0412,Karlovy Vary,Horní Blatná
CZ0412,Karlovy Vary,Hroznětín
CZ0412,Karlovy Vary,Chyše
CZ0412,Karlovy Vary,Jáchymov
CZ0412,Karlovy Vary,Kolová
CZ0412,Karlovy Vary,Krásné Údolí
CZ0412,Karlovy Vary,Kyselka
CZ0412,Karlovy Vary,Merklín
CZ0412,Karlovy Vary,Nejdek
CZ0412,Karlovy Vary,Nová Role
CZ0412,Karlovy Vary,Ostrov
CZ0412,Karlovy Vary,Otročín
CZ0412,Karlovy Vary,Pernink
CZ0412,Karlovy Vary,Potůčky
CZ0412,Karlovy Vary,Pšov
CZ0412,Karlovy Vary,Sadov
CZ0412,Karlovy Vary,Stanovice
CZ0412,Karlovy Vary,Stráž nad Ohří
CZ0412,Karlovy Vary,Stružná
CZ0412,Karlovy Vary,Šemnice
CZ0412,Karlovy Vary,Štědrá
CZ0412,Karlovy Vary,Toužim
CZ0412,Karlovy Vary,Útvina
CZ0412,Karlovy Vary,Valeč
CZ0412,Karlovy Vary,Velichov
CZ0412,Karlovy Vary,Verušičky
CZ0412,Karlovy Vary,Vojkovice
CZ0412,Karlovy Vary,Žlutice
CZ0412,Karlovy Vary,Pila
CZ0412,Karlovy Vary,Vrbice
CZ0412,Karlovy Vary,Chodov
CZ0412,Karlovy Vary,Vysoká Pec
CZ0412,Karlovy Vary,Krásný Les
CZ0413,Sokolov,Josefov
CZ0413,Sokolov,Krásno
CZ0413,Sokolov,Šabina
CZ0413,Sokolov,Svatava
CZ0413,Sokolov,Dolní Rychnov
CZ0413,Sokolov,Tatrovice
CZ0413,Sokolov,Sokolov
CZ0413,Sokolov,Březová
CZ0413,Sokolov,Bublava
CZ0413,Sokolov,Bukovany
CZ0413,Sokolov,Citice
CZ0413,Sokolov,Dasnice
CZ0413,Sokolov,Dolní Nivy
CZ0413,Sokolov,Habartov
CZ0413,Sokolov,Horní Slavkov
CZ0413,Sokolov,Chlum Svaté Maří
CZ0413,Sokolov,Chodov
CZ0413,Sokolov,Jindřichovice
CZ0413,Sokolov,Kaceřov
CZ0413,Sokolov,Krajková
CZ0413,Sokolov,Královské Poříčí
CZ0413,Sokolov,Kraslice
CZ0413,Sokolov,Kynšperk nad Ohří
CZ0413,Sokolov,Libavské Údolí
CZ0413,Sokolov,Loket
CZ0413,Sokolov,Lomnice
CZ0413,Sokolov,Nová Ves
CZ0413,Sokolov,Nové Sedlo
CZ0413,Sokolov,Oloví
CZ0413,Sokolov,Přebuz
CZ0413,Sokolov,Rotava
CZ0413,Sokolov,Rovná
CZ0413,Sokolov,Staré Sedlo
CZ0413,Sokolov,Stříbrná
CZ0413,Sokolov,Šindelová
CZ0413,Sokolov,Vintířov
CZ0413,Sokolov,Vřesová
CZ0413,Sokolov,Těšovice
CZ0421,Děčín,Janská
CZ0421,Děčín,Doubice
CZ0421,Děčín,Bynovec
CZ0421,Děčín,Janov
CZ0421,Děčín,Labská Stráň
CZ0421,Děčín,Starý Šachov
CZ0421,Děčín,Markvartice
CZ0421,Děčín,Lobendava
CZ0421,Děčín,Dobrná
CZ0421,Děčín,Merboltice
CZ0421,Děčín,Dolní Habartice
CZ0421,Děčín,Františkov nad Ploučnicí
CZ0421,Děčín,Horní Habartice
CZ0421,Děčín,Kunratice
CZ0421,Děčín,Srbská Kamenice
CZ0421,Děčín,Kámen
CZ0421,Děčín,Ludvíkovice
CZ0421,Děčín,Těchlovice
CZ0421,Děčín,Děčín
CZ0421,Děčín,Arnoltice
CZ0421,Děčín,Benešov nad Ploučnicí
CZ0421,Děčín,Česká Kamenice
CZ0421,Děčín,Dobkovice
CZ0421,Děčín,Dolní Podluží
CZ0421,Děčín,Dolní Poustevna
CZ0421,Děčín,Heřmanov
CZ0421,Děčín,Horní Podluží
CZ0421,Děčín,Hřensko
CZ0421,Děčín,Huntířov
CZ0421,Děčín,Chřibská
CZ0421,Děčín,Jetřichovice
CZ0421,Děčín,Jílové
CZ0421,Děčín,Jiřetín pod Jedlovou
CZ0421,Děčín,Jiříkov
CZ0421,Děčín,Krásná Lípa
CZ0421,Děčín,Kytlice
CZ0421,Děčín,Lipová
CZ0421,Děčín,Malá Veleň
CZ0421,Děčín,Malšovice
CZ0421,Děčín,Mikulášovice
CZ0421,Děčín,Rumburk
CZ0421,Děčín,Rybniště
CZ0421,Děčín,Staré Křečany
CZ0421,Děčín,Šluknov
CZ0421,Děčín,Valkeřice
CZ0421,Děčín,Varnsdorf
CZ0421,Děčín,Velká Bukovina
CZ0421,Děčín,Velký Šenov
CZ0421,Děčín,Verneřice
CZ0421,Děčín,Veselé
CZ0421,Děčín,Vilémov
CZ0421,Děčín,Růžová
CZ0422,Chomutov,Pesvice
CZ0422,Chomutov,Račetice
CZ0422,Chomutov,Nezabylice
CZ0422,Chomutov,Loučná pod Klínovcem
CZ0422,Chomutov,Chomutov
CZ0422,Chomutov,Bílence
CZ0422,Chomutov,Blatno
CZ0422,Chomutov,Boleboř
CZ0422,Chomutov,Březno
CZ0422,Chomutov,Černovice
CZ0422,Chomutov,Domašín
CZ0422,Chomutov,Droužkovice
CZ0422,Chomutov,Hora Svatého Šebestiána
CZ0422,Chomutov,Hrušovany
CZ0422,Chomutov,Chbany
CZ0422,Chomutov,Jirkov
CZ0422,Chomutov,Kadaň
CZ0422,Chomutov,Kalek
CZ0422,Chomutov,Klášterec nad Ohří
CZ0422,Chomutov,Kovářská
CZ0422,Chomutov,Křimov
CZ0422,Chomutov,Libědice
CZ0422,Chomutov,Málkov
CZ0422,Chomutov,Mašťov
CZ0422,Chomutov,Měděnec
CZ0422,Chomutov,Místo
CZ0422,Chomutov,Okounov
CZ0422,Chomutov,Otvice
CZ0422,Chomutov,Perštejn
CZ0422,Chomutov,Pětipsy
CZ0422,Chomutov,Kryštofovy Hamry
CZ0422,Chomutov,Radonice
CZ0422,Chomutov,Rokle
CZ0422,Chomutov,Spořice
CZ0422,Chomutov,Strupčice
CZ0422,Chomutov,Údlice
CZ0422,Chomutov,Vejprty
CZ0422,Chomutov,Veliká Ves
CZ0422,Chomutov,Vilémov
CZ0422,Chomutov,Vrskmaň
CZ0422,Chomutov,Všehrdy
CZ0422,Chomutov,Všestudy
CZ0422,Chomutov,Výsluní
CZ0422,Chomutov,Vysoká Pec
CZ0423,Litoměřice,Jenčice
CZ0423,Litoměřice,Miřejovice
CZ0423,Litoměřice,Trnovany
CZ0423,Litoměřice,Černouček
CZ0423,Litoměřice,Oleško
CZ0423,Litoměřice,Záluží
CZ0423,Litoměřice,Malíč
CZ0423,Litoměřice,Michalovice
CZ0423,Litoměřice,Píšťany
CZ0423,Litoměřice,Lkáň
CZ0423,Litoměřice,Sedlec
CZ0423,Litoměřice,Brzánky
CZ0423,Litoměřice,Horní Řepčice
CZ0423,Litoměřice,Kamýk
CZ0423,Litoměřice,Býčkovice
CZ0423,Litoměřice,Chudoslavice
CZ0423,Litoměřice,Staňkovice
CZ0423,Litoměřice,Černěves
CZ0423,Litoměřice,Dolánky nad Ohří
CZ0423,Litoměřice,Litoměřice
CZ0423,Litoměřice,Bechlín
CZ0423,Litoměřice,Bohušovice nad Ohří
CZ0423,Litoměřice,Brňany
CZ0423,Litoměřice,Brozany nad Ohří
CZ0423,Litoměřice,Bříza
CZ0423,Litoměřice,Budyně nad Ohří
CZ0423,Litoměřice,Ctiněves
CZ0423,Litoměřice,Černiv
CZ0423,Litoměřice,Čížkovice
CZ0423,Litoměřice,Děčany
CZ0423,Litoměřice,Dlažkovice
CZ0423,Litoměřice,Dobříň
CZ0423,Litoměřice,Doksany
CZ0423,Litoměřice,Drahobuz
CZ0423,Litoměřice,Dušníky
CZ0423,Litoměřice,Evaň
CZ0423,Litoměřice,Hlinná
CZ0423,Litoměřice,Horní Beřkovice
CZ0423,Litoměřice,Hoštka
CZ0423,Litoměřice,Hrobce
CZ0423,Litoměřice,Chodouny
CZ0423,Litoměřice,Chodovlice
CZ0423,Litoměřice,Chotěšov
CZ0423,Litoměřice,Chotiměř
CZ0423,Litoměřice,Chotiněves
CZ0423,Litoměřice,Keblice
CZ0423,Litoměřice,Klapý
CZ0423,Litoměřice,Kleneč
CZ0423,Litoměřice,Kostomlaty pod Řípem
CZ0423,Litoměřice,Krabčice
CZ0423,Litoměřice,Křesín
CZ0423,Litoměřice,Křešice
CZ0423,Litoměřice,Kyškovice
CZ0423,Litoměřice,Levín
CZ0423,Litoměřice,Lhotka nad Labem
CZ0423,Litoměřice,Liběšice
CZ0423,Litoměřice,Libkovice pod Řípem
CZ0423,Litoměřice,Libochovany
CZ0423,Litoměřice,Libochovice
CZ0423,Litoměřice,Libotenice
CZ0423,Litoměřice,Lovečkovice
CZ0423,Litoměřice,Lovosice
CZ0423,Litoměřice,Lukavec
CZ0423,Litoměřice,Malé Žernoseky
CZ0423,Litoměřice,Martiněves
CZ0423,Litoměřice,Mlékojedy
CZ0423,Litoměřice,Mnetěš
CZ0423,Litoměřice,Mšené-lázně
CZ0423,Litoměřice,Nové Dvory
CZ0423,Litoměřice,Ploskovice
CZ0423,Litoměřice,Podsedice
CZ0423,Litoměřice,Polepy
CZ0423,Litoměřice,Prackovice nad Labem
CZ0423,Litoměřice,Přestavlky
CZ0423,Litoměřice,Račice
CZ0423,Litoměřice,Račiněves
CZ0423,Litoměřice,Radovesice
CZ0423,Litoměřice,Rochov
CZ0423,Litoměřice,Roudnice nad Labem
CZ0423,Litoměřice,Siřejovice
CZ0423,Litoměřice,Slatina
CZ0423,Litoměřice,Snědovice
CZ0423,Litoměřice,Straškov-Vodochody
CZ0423,Litoměřice,Sulejovice
CZ0423,Litoměřice,Štětí
CZ0423,Litoměřice,Terezín
CZ0423,Litoměřice,Travčice
CZ0423,Litoměřice,Třebenice
CZ0423,Litoměřice,Třebívlice
CZ0423,Litoměřice,Třebušín
CZ0423,Litoměřice,Úpohlavy
CZ0423,Litoměřice,Úštěk
CZ0423,Litoměřice,Vědomice
CZ0423,Litoměřice,Velemín
CZ0423,Litoměřice,Velké Žernoseky
CZ0423,Litoměřice,Vchynice
CZ0423,Litoměřice,Vlastislav
CZ0423,Litoměřice,Vražkov
CZ0423,Litoměřice,Vrbice
CZ0423,Litoměřice,Vrbičany
CZ0423,Litoměřice,Vrutice
CZ0423,Litoměřice,Žabovřesky nad Ohří
CZ0423,Litoměřice,Žalhostice
CZ0423,Litoměřice,Židovice
CZ0423,Litoměřice,Žitenice
CZ0424,Louny,Kozly
CZ0424,Louny,Želkovice
CZ0424,Louny,Čeradice
CZ0424,Louny,Libočany
CZ0424,Louny,Zálužice
CZ0424,Louny,Blšany u Loun
CZ0424,Louny,Opočno
CZ0424,Louny,Cítoliby
CZ0424,Louny,Obora
CZ0424,Louny,Černčice
CZ0424,Louny,Nová Ves
CZ0424,Louny,Žerotín
CZ0424,Louny,Staňkovice
CZ0424,Louny,Jimlín
CZ0424,Louny,Úherce
CZ0424,Louny,Chraberce
CZ0424,Louny,Dobroměřice
CZ0424,Louny,Líšťany
CZ0424,Louny,Vršovice
CZ0424,Louny,Brodec
CZ0424,Louny,Louny
CZ0424,Louny,Bitozeves
CZ0424,Louny,Blatno
CZ0424,Louny,Blažim
CZ0424,Louny,Blšany
CZ0424,Louny,Břvany
CZ0424,Louny,Deštnice
CZ0424,Louny,Domoušice
CZ0424,Louny,Holedeč
CZ0424,Louny,Hříškov
CZ0424,Louny,Hřivice
CZ0424,Louny,Chlumčany
CZ0424,Louny,Chožov
CZ0424,Louny,Koštice
CZ0424,Louny,Krásný Dvůr
CZ0424,Louny,Kryry
CZ0424,Louny,Lenešice
CZ0424,Louny,Libčeves
CZ0424,Louny,Liběšice
CZ0424,Louny,Libořice
CZ0424,Louny,Lipno
CZ0424,Louny,Lišany
CZ0424,Louny,Lubenec
CZ0424,Louny,Měcholupy
CZ0424,Louny,Nepomyšl
CZ0424,Louny,Nové Sedlo
CZ0424,Louny,Očihov
CZ0424,Louny,Panenský Týnec
CZ0424,Louny,Peruc
CZ0424,Louny,Petrohrad
CZ0424,Louny,Pnětluky
CZ0424,Louny,Počedělice
CZ0424,Louny,Podbořanský Rohozec
CZ0424,Louny,Podbořany
CZ0424,Louny,Postoloprty
CZ0424,Louny,Raná
CZ0424,Louny,Ročov
CZ0424,Louny,Slavětín
CZ0424,Louny,Smolnice
CZ0424,Louny,Toužetín
CZ0424,Louny,Tuchořice
CZ0424,Louny,Velemyšleves
CZ0424,Louny,Veltěže
CZ0424,Louny,Vinařice
CZ0424,Louny,Vrbno nad Lesy
CZ0424,Louny,Vroutek
CZ0424,Louny,Výškov
CZ0424,Louny,Zbrašín
CZ0424,Louny,Žatec
CZ0424,Louny,Žiželice
CZ0425,Most,Volevčice
CZ0425,Most,Most
CZ0425,Most,Bečov
CZ0425,Most,Bělušice
CZ0425,Most,Braňany
CZ0425,Most,Brandov
CZ0425,Most,Český Jiřetín
CZ0425,Most,Havraň
CZ0425,Most,Hora Svaté Kateřiny
CZ0425,Most,Horní Jiřetín
CZ0425,Most,Klíny
CZ0425,Most,Korozluky
CZ0425,Most,Lišnice
CZ0425,Most,Litvínov
CZ0425,Most,Lom
CZ0425,Most,Louka u Litvínova
CZ0425,Most,Lužice
CZ0425,Most,Malé Březno
CZ0425,Most,Mariánské Radčice
CZ0425,Most,Meziboří
CZ0425,Most,Nová Ves v Horách
CZ0425,Most,Obrnice
CZ0425,Most,Patokryje
CZ0425,Most,Polerady
CZ0425,Most,Skršín
CZ0425,Most,Želenice
CZ0426,Teplice,Lukov
CZ0426,Teplice,Teplice
CZ0426,Teplice,Bílina
CZ0426,Teplice,Bořislav
CZ0426,Teplice,Bystřany
CZ0426,Teplice,Bžany
CZ0426,Teplice,Dubí
CZ0426,Teplice,Duchcov
CZ0426,Teplice,Háj u Duchcova
CZ0426,Teplice,Hostomice
CZ0426,Teplice,Hrob
CZ0426,Teplice,Hrobčice
CZ0426,Teplice,Jeníkov
CZ0426,Teplice,Kladruby
CZ0426,Teplice,Kostomlaty pod Milešovkou
CZ0426,Teplice,Košťany
CZ0426,Teplice,Krupka
CZ0426,Teplice,Lahošť
CZ0426,Teplice,Ledvice
CZ0426,Teplice,Měrunice
CZ0426,Teplice,Mikulov
CZ0426,Teplice,Modlany
CZ0426,Teplice,Moldava
CZ0426,Teplice,Novosedlice
CZ0426,Teplice,Ohníč
CZ0426,Teplice,Osek
CZ0426,Teplice,Proboštov
CZ0426,Teplice,Rtyně nad Bílinou
CZ0426,Teplice,Srbice
CZ0426,Teplice,Světec
CZ0426,Teplice,Újezdeček
CZ0426,Teplice,Zabrušany
CZ0426,Teplice,Žalany
CZ0426,Teplice,Žim
CZ0427,Ústí nad Labem,Přestanov
CZ0427,Ústí nad Labem,Ryjice
CZ0427,Ústí nad Labem,Stebno
CZ0427,Ústí nad Labem,Trmice
CZ0427,Ústí nad Labem,Ústí nad Labem-Severní Terasa
CZ0427,Ústí nad Labem,Ústí nad Labem-Neštěmice
CZ0427,Ústí nad Labem,Ústí nad Labem-Střekov
CZ0427,Ústí nad Labem,Ústí nad Labem-město
CZ0427,Ústí nad Labem,Ústí nad Labem
CZ0427,Ústí nad Labem,Velké Chvojno
CZ0427,Ústí nad Labem,Dolní Zálezly
CZ0427,Ústí nad Labem,Habrovany
CZ0427,Ústí nad Labem,Homole u Panny
CZ0427,Ústí nad Labem,Chabařovice
CZ0427,Ústí nad Labem,Chlumec
CZ0427,Ústí nad Labem,Chuderov
CZ0427,Ústí nad Labem,Libouchec
CZ0427,Ústí nad Labem,Malé Březno
CZ0427,Ústí nad Labem,Malečov
CZ0427,Ústí nad Labem,Petrovice
CZ0427,Ústí nad Labem,Povrly
CZ0427,Ústí nad Labem,Řehlovice
CZ0427,Ústí nad Labem,Tašov
CZ0427,Ústí nad Labem,Telnice
CZ0427,Ústí nad Labem,Tisá
CZ0427,Ústí nad Labem,Velké Březno
CZ0427,Ústí nad Labem,Zubrnice
CZ0511,Česká Lípa,Skalka u Doks
CZ0511,Česká Lípa,Luka
CZ0511,Česká Lípa,Ždírec
CZ0511,Česká Lípa,Pertoltice pod Ralskem
CZ0511,Česká Lípa,Radvanec
CZ0511,Česká Lípa,Hamr na Jezeře
CZ0511,Česká Lípa,Kozly
CZ0511,Česká Lípa,Kvítkov
CZ0511,Česká Lípa,Tuhaň
CZ0511,Česká Lípa,Slunečná
CZ0511,Česká Lípa,Svojkov
CZ0511,Česká Lípa,Tachov
CZ0511,Česká Lípa,Česká Lípa
CZ0511,Česká Lípa,Bezděz
CZ0511,Česká Lípa,Blatce
CZ0511,Česká Lípa,Blíževedly
CZ0511,Česká Lípa,Bohatice
CZ0511,Česká Lípa,Brniště
CZ0511,Česká Lípa,Cvikov
CZ0511,Česká Lípa,Doksy
CZ0511,Česká Lípa,Dubá
CZ0511,Česká Lípa,Dubnice
CZ0511,Česká Lípa,Holany
CZ0511,Česká Lípa,Horní Libchava
CZ0511,Česká Lípa,Horní Police
CZ0511,Česká Lípa,Chlum
CZ0511,Česká Lípa,Chotovice
CZ0511,Česká Lípa,Jestřebí
CZ0511,Česká Lípa,Kamenický Šenov
CZ0511,Česká Lípa,Kravaře
CZ0511,Česká Lípa,Krompach
CZ0511,Česká Lípa,Kunratice u Cvikova
CZ0511,Česká Lípa,Mařenice
CZ0511,Česká Lípa,Mimoň
CZ0511,Česká Lípa,Noviny pod Ralskem
CZ0511,Česká Lípa,Nový Bor
CZ0511,Česká Lípa,Nový Oldřichov
CZ0511,Česká Lípa,Okna
CZ0511,Česká Lípa,Okrouhlá
CZ0511,Česká Lípa,Polevsko
CZ0511,Česká Lípa,Provodín
CZ0511,Česká Lípa,Prysk
CZ0511,Česká Lípa,Ralsko
CZ0511,Česká Lípa,Skalice u České Lípy
CZ0511,Česká Lípa,Sloup v Čechách
CZ0511,Česká Lípa,Sosnová
CZ0511,Česká Lípa,Stráž pod Ralskem
CZ0511,Česká Lípa,Stružnice
CZ0511,Česká Lípa,Stvolínky
CZ0511,Česká Lípa,Svor
CZ0511,Česká Lípa,Velenice
CZ0511,Česká Lípa,Velký Valtinov
CZ0511,Česká Lípa,Volfartice
CZ0511,Česká Lípa,Vrchovany
CZ0511,Česká Lípa,Zahrádky
CZ0511,Česká Lípa,Zákupy
CZ0511,Česká Lípa,Žandov
CZ0512,Jablonec nad Nisou,Dalešice
CZ0512,Jablonec nad Nisou,Pulečný
CZ0512,Jablonec nad Nisou,Jiřetín pod Bukovou
CZ0512,Jablonec nad Nisou,Jablonec nad Nisou
CZ0512,Jablonec nad Nisou,Albrechtice v Jizerských horách
CZ0512,Jablonec nad Nisou,Bedřichov
CZ0512,Jablonec nad Nisou,Desná
CZ0512,Jablonec nad Nisou,Držkov
CZ0512,Jablonec nad Nisou,Frýdštejn
CZ0512,Jablonec nad Nisou,Janov nad Nisou
CZ0512,Jablonec nad Nisou,Jenišovice
CZ0512,Jablonec nad Nisou,Jílové u Držkova
CZ0512,Jablonec nad Nisou,Josefův Důl
CZ0512,Jablonec nad Nisou,Koberovy
CZ0512,Jablonec nad Nisou,Kořenov
CZ0512,Jablonec nad Nisou,Líšný
CZ0512,Jablonec nad Nisou,Loužnice
CZ0512,Jablonec nad Nisou,Lučany nad Nisou
CZ0512,Jablonec nad Nisou,Malá Skála
CZ0512,Jablonec nad Nisou,Maršovice
CZ0512,Jablonec nad Nisou,Nová Ves nad Nisou
CZ0512,Jablonec nad Nisou,Pěnčín
CZ0512,Jablonec nad Nisou,Plavy
CZ0512,Jablonec nad Nisou,Radčice
CZ0512,Jablonec nad Nisou,Rádlo
CZ0512,Jablonec nad Nisou,Rychnov u Jablonce nad Nisou
CZ0512,Jablonec nad Nisou,Skuhrov
CZ0512,Jablonec nad Nisou,Smržovka
CZ0512,Jablonec nad Nisou,Tanvald
CZ0512,Jablonec nad Nisou,Velké Hamry
CZ0512,Jablonec nad Nisou,Vlastiboř
CZ0512,Jablonec nad Nisou,Zásada
CZ0512,Jablonec nad Nisou,Zlatá Olešnice
CZ0512,Jablonec nad Nisou,Železný Brod
CZ0513,Liberec,Kunratice
CZ0513,Liberec,Dlouhý Most
CZ0513,Liberec,Jeřmanice
CZ0513,Liberec,Proseč pod Ještědem
CZ0513,Liberec,Heřmanice
CZ0513,Liberec,Stráž nad Nisou
CZ0513,Liberec,Čtveřín
CZ0513,Liberec,Radimovice
CZ0513,Liberec,Žďárek
CZ0513,Liberec,Lažany
CZ0513,Liberec,Paceřice
CZ0513,Liberec,Černousy
CZ0513,Liberec,Nová Ves
CZ0513,Liberec,Dětřichov
CZ0513,Liberec,Bílý Potok
CZ0513,Liberec,Janův Důl
CZ0513,Liberec,Jablonné v Podještědí
CZ0513,Liberec,Janovice v Podještědí
CZ0513,Liberec,Liberec-Vratislavice nad Nisou
CZ0513,Liberec,Liberec (nečleněné město)
CZ0513,Liberec,Liberec
CZ0513,Liberec,Bílá
CZ0513,Liberec,Bílý Kostel nad Nisou
CZ0513,Liberec,Bulovka
CZ0513,Liberec,Cetenov
CZ0513,Liberec,Český Dub
CZ0513,Liberec,Dolní Řasnice
CZ0513,Liberec,Frýdlant
CZ0513,Liberec,Habartice
CZ0513,Liberec,Hejnice
CZ0513,Liberec,Hlavice
CZ0513,Liberec,Hodkovice nad Mohelkou
CZ0513,Liberec,Horní Řasnice
CZ0513,Liberec,Hrádek nad Nisou
CZ0513,Liberec,Chotyně
CZ0513,Liberec,Chrastava
CZ0513,Liberec,Jindřichovice pod Smrkem
CZ0513,Liberec,Kobyly
CZ0513,Liberec,Krásný Les
CZ0513,Liberec,Kryštofovo Údolí
CZ0513,Liberec,Křižany
CZ0513,Liberec,Lázně Libverda
CZ0513,Liberec,Mníšek
CZ0513,Liberec,Nové Město pod Smrkem
CZ0513,Liberec,Oldřichov v Hájích
CZ0513,Liberec,Osečná
CZ0513,Liberec,Pěnčín
CZ0513,Liberec,Pertoltice
CZ0513,Liberec,Příšovice
CZ0513,Liberec,Raspenava
CZ0513,Liberec,Rynoltice
CZ0513,Liberec,Soběslavice
CZ0513,Liberec,Světlá pod Ještědem
CZ0513,Liberec,Svijanský Újezd
CZ0513,Liberec,Svijany
CZ0513,Liberec,Sychrov
CZ0513,Liberec,Šimonovice
CZ0513,Liberec,Višňová
CZ0513,Liberec,Vlastibořice
CZ0513,Liberec,Všelibice
CZ0513,Liberec,Zdislava
CZ0514,Semily,Paseky nad Jizerou
CZ0514,Semily,Ktová
CZ0514,Semily,Loučky
CZ0514,Semily,Martinice v Krkonoších
CZ0514,Semily,Horka u Staré Paky
CZ0514,Semily,Semily
CZ0514,Semily,Bělá
CZ0514,Semily,Benecko
CZ0514,Semily,Benešov u Semil
CZ0514,Semily,Bozkov
CZ0514,Semily,Bradlecká Lhota
CZ0514,Semily,Bukovina u Čisté
CZ0514,Semily,Bystrá nad Jizerou
CZ0514,Semily,Čistá u Horek
CZ0514,Semily,Háje nad Jizerou
CZ0514,Semily,Harrachov
